match_date,player_id,player_name,team,opponent,venue,season,fantasy_points,runs,balls_faced,fours,sixes,dismissed,duck,wickets,balls_bowled,legal_balls_bowled,runs_conceded,maidens,lbw_bowled,catches,stumpings,runouts
2010-03-30,5afd4539,MS Bisla,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,12,11,10,1,0,True,False,0,0,0,0,0,0,0,0,0
2010-03-30,2049f3a0,SJ Srivastava,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,28,1,1,0,0,False,False,1,27,24,27,0,0,0,0,0
2010-03-30,5f26df4f,VS Malik,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,5,6,5,1,0,True,False,0,12,12,21,0,0,0,0,0
2010-03-30,98ae73b1,PP Chawla,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,52,22,13,3,0,True,False,1,19,18,32,0,0,0,0,0
2010-03-30,a1f1829d,K Goel,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,9,1,3,0,0,True,False,0,6,6,7,0,0,1,0,0
2010-03-30,dd09ff8e,B Lee,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,3,3,3,0,0,True,False,0,17,15,24,0,0,0,0,0
2010-03-30,5fa06777,IK Pathan,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,54,18,14,1,0,True,False,1,19,18,20,0,0,1,0,0
2010-03-30,1c914163,Yuvraj Singh,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,10,2,3,0,0,True,False,0,0,0,0,0,0,1,0,0
2010-03-30,d18f9182,DPMD Jayawardene,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,22,20,18,2,0,True,False,0,0,0,0,0,0,0,0,0
2010-03-30,508a1ea7,SE Marsh,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,73,57,47,6,1,True,False,0,0,0,0,0,0,1,0,0
2010-03-30,d2c2b2d5,SR Tendulkar,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,13,11,15,2,0,True,False,0,0,0,0,0,0,0,0,0
2010-03-30,a12e1d51,SL Malinga,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,136,0,0,0,0,False,False,4,26,24,22,0,2,0,0,1
2010-03-30,91a4a398,Z Khan,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,105,0,0,0,0,False,False,3,25,24,34,0,2,1,0,0
2010-03-30,c654af19,R McLaren,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,12,0,0,0,0,False,False,0,19,19,29,0,0,0,0,1
2010-03-30,8b5b6769,Harbhajan Singh,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,21,1,1,0,0,False,False,0,25,24,26,0,0,2,0,0
2010-03-30,626c5379,R Sathish,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,19,17,9,2,0,False,False,0,0,0,0,0,0,0,0,0
2010-03-30,87e562a9,DJ Bravo,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,37,8,4,0,1,True,False,1,18,18,22,0,0,0,0,0
2010-03-30,70d205c9,AT Rayudu,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,16,9,12,1,0,True,False,0,0,0,0,0,0,0,0,1
2010-03-30,709b0bac,SS Tiwary,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,38,31,23,1,2,True,False,0,0,0,0,0,0,0,0,0
2010-03-30,a757b0d8,KA Pollard,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,34,20,13,2,1,True,False,0,14,12,20,0,0,1,0,0
2010-03-30,0a476045,S Dhawan,Mumbai Indians,Kings XI Punjab,Brabourne Stadium,2009/10,56,50,40,6,0,True,False,0,0,0,0,0,0,0,0,0
2010-03-30,7ca5e05d,RS Bopara,Kings XI Punjab,Mumbai Indians,Brabourne Stadium,2009/10,92,1,4,0,0,True,False,3,24,24,31,0,0,1,0,0
2010-03-31,fb693839,S Ladda,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,31,0,0,0,0,False,False,1,25,24,37,0,0,0,0,1
2010-03-31,ab89348d,MF Maharoof,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,64,0,0,0,0,False,False,2,18,18,13,0,1,0,0,0
2010-03-31,6b19d823,A Mishra,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,85,0,0,0,0,False,False,3,26,24,25,0,0,0,0,0
2010-03-31,a386e91b,PD Collingwood,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,45,16,8,2,1,False,False,1,6,6,6,0,0,0,0,0
2010-03-31,c03f1114,KD Karthik,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,127,69,38,6,4,True,False,0,0,0,0,0,0,1,2,1
2010-03-31,99d63244,KM Jadhav,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,11,10,9,1,0,True,False,0,0,0,0,0,0,0,0,0
2010-03-31,cc1e8c68,UT Yadav,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,2,0,0,0,0,False,False,0,18,18,21,0,0,0,0,0
2010-03-31,16043342,AB McDonald,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,16,14,9,2,0,False,False,0,12,12,17,0,0,0,0,0
2010-03-31,11df3dc8,MJ Lumb,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,0,0,2,0,0,True,True,0,0,0,0,0,0,0,0,0
2010-03-31,2728e7e9,P Dogra,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,30,20,25,0,1,True,False,0,0,0,0,0,0,1,0,0
2010-03-31,c15e2193,FY Fazal,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,0,0,2,0,0,True,True,0,0,0,0,0,0,0,0,0
2010-03-31,2815fe50,AA Jhunjhunwala,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,2,2,5,0,0,False,False,0,0,0,0,0,0,0,0,0
2010-03-31,864c199e,AC Voges,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,22,15,17,1,0,True,False,0,7,6,9,0,0,0,0,1
2010-03-31,3c6ffae8,YK Pathan,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,52,24,14,2,2,True,False,0,18,18,25,0,0,2,0,0
2010-03-31,bb18be76,SK Warne,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,29,0,1,0,0,True,True,1,24,24,26,0,0,0,0,0
2010-03-31,287686fd,S Narwal,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,103,12,9,2,0,True,False,3,25,24,36,0,1,0,0,0
2010-03-31,addfb70e,SW Tait,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,34,11,12,0,1,True,False,1,26,25,53,0,0,0,0,0
2010-03-31,3d7e087f,SK Trivedi,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,9,7,5,0,1,False,False,0,24,24,35,0,0,0,0,0
2010-03-31,bb345e0b,G Gambhir,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,46,43,37,3,0,True,False,0,0,0,0,0,0,0,0,0
2010-03-31,890946a0,NV Ojha,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,45,27,14,4,1,True,False,0,0,0,0,0,0,0,0,1
2010-03-31,8ba8195d,V Sehwag,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,53,19,12,3,1,True,False,1,4,4,2,0,0,0,0,0
2010-03-31,798934ea,C Ganapathy,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,0,0,0,0,0,False,False,0,6,6,13,0,0,0,0,0
2010-03-31,41eb4a4f,R Vinay Kumar,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,25,0,0,0,0,False,False,1,19,19,31,0,0,0,0,0
2010-03-31,dcce6f09,DA Warner,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2009/10,52,4,8,0,0,True,False,0,0,0,0,0,0,4,0,1
2010-03-31,d8699ab7,ML Hayden,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,14,12,14,0,1,True,False,0,0,0,0,0,0,0,0,0
2010-03-31,1dc12ab9,SK Raina,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,51,40,34,3,1,False,False,0,0,0,0,0,0,0,0,1
2010-03-31,4a8a2e3b,MS Dhoni,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,23,14,19,1,0,True,False,0,0,0,0,0,0,1,0,0
2010-03-31,c3d35165,JA Morkel,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,-1,1,3,0,0,True,False,0,24,24,40,0,0,0,0,0
2010-03-31,3576e47e,S Badrinath,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,8,7,6,1,0,True,False,0,0,0,0,0,0,0,0,0
2010-03-31,ae78bc32,MS Gony,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,4,0,0,0,0,False,False,0,21,18,39,0,0,1,0,0
2010-03-31,4ba44e19,M Muralitharan,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,4,0,0,0,0,False,False,0,24,24,21,0,0,0,0,0
2010-03-31,b2ae53f5,T Thushara,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,27,0,0,0,0,False,False,1,25,24,30,0,0,0,0,0
2010-03-31,c8179c68,SB Jakati,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,74,0,0,0,0,False,False,2,24,24,17,1,0,0,0,1
2010-03-31,4b57e452,M Vijay,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2009/10,108,78,39,4,6,True,False,0,0,0,0,0,0,1,0,0
2010-03-31,86dc8f2e,JH Kallis,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,94,52,49,7,0,True,False,1,18,18,21,0,1,0,0,0
2010-03-31,1c17e270,RV Uthappa,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,50,21,13,1,2,True,False,0,0,0,0,0,0,1,1,0
2010-03-31,ba607b88,V Kohli,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,41,34,24,3,1,True,False,0,0,0,0,0,0,0,0,0
2010-03-31,39f01cdb,KP Pietersen,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,52,23,14,2,1,False,False,1,12,12,26,0,0,0,0,0
2010-03-31,d0513f63,CL White,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,29,21,13,2,1,False,False,0,0,0,0,0,0,0,0,0
2010-03-31,0184dc35,R Dravid,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,8,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0
2010-03-31,e938e1bc,P Kumar,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,-4,0,0,0,0,False,False,0,19,18,42,0,0,0,0,0
2010-03-31,0c2730df,A Kumble,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,31,0,0,0,0,False,False,1,24,24,16,0,0,0,0,0
2010-03-31,93b4fc78,MK Pandey,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,14,5,7,1,0,True,False,0,0,0,0,0,0,1,0,0
2010-03-31,8fd1a8f5,DW Steyn,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,31,0,0,0,0,False,False,1,25,24,20,0,0,0,0,0
2010-04-01,bd77eb62,A Symonds,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,104,45,37,5,0,True,False,2,24,24,26,0,0,0,0,0
2010-04-01,740742ef,RG Sharma,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,12,2,6,0,0,True,False,0,13,12,16,0,0,1,0,0
2010-04-01,aaa1b522,TL Suman,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,19,15,11,0,1,False,False,0,0,0,0,0,0,0,0,0
2010-04-01,6c6591ab,PP Ojha,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,66,0,0,0,0,False,False,2,26,24,38,0,1,1,0,0
2010-04-01,d7b3a420,Jaskaran Singh,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,54,0,0,0,0,False,False,2,18,18,18,0,0,0,0,0
2010-04-01,78eb4223,KAJ Roach,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,4,0,0,0,0,False,False,0,26,25,48,0,0,1,0,0
2010-04-01,2a72fd4f,Harmeet Singh,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,-2,0,0,0,0,False,False,0,13,12,21,0,0,0,0,0
2010-04-01,6afb26d6,MD Mishra,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,41,29,16,6,0,True,False,0,0,0,0,0,0,0,0,0
2010-04-01,fe763256,Y Venugopal Rao,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,0,0,0,0,0,False,False,0,6,6,10,0,0,0,0,0
2010-04-01,2b6e6dec,AC Gilchrist,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,11,9,5,2,0,True,False,0,0,0,0,0,0,0,0,0
2010-04-01,fe11caa6,WP Saha,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,12,10,4,2,0,False,False,0,0,0,0,0,0,0,0,0
2010-04-01,86ae8ef2,MB Parmar,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,-2,0,0,0,0,False,False,0,19,18,33,0,0,0,0,0
2010-04-01,e1d1b294,HH Gibbs,Deccan Chargers,Kolkata Knight Riders,Eden Gardens,2009/10,73,50,45,5,1,True,False,0,0,0,0,0,0,2,0,0
2010-04-01,db584dad,CH Gayle,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,30,4,7,1,0,True,False,1,6,6,9,0,0,0,0,0
2010-04-01,d4f9dbd4,CA Pujara,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,30,17,13,3,0,True,False,0,0,0,0,0,0,1,0,0
2010-04-01,26e5cabf,MK Tiwary,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,13,5,7,0,0,True,False,0,0,0,0,0,0,1,0,0
2010-04-01,725529bc,SC Ganguly,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,111,88,54,9,5,True,False,0,0,0,0,0,0,0,0,0
2010-04-01,896d78ad,AD Mathews,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,33,4,4,0,0,True,False,1,25,24,25,0,0,0,0,0
2010-04-01,fa463154,AB Agarkar,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,36,8,5,1,0,False,False,1,25,24,31,0,0,0,0,0
2010-04-01,abfeb126,M Kartik,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,43,0,0,0,0,False,False,1,24,24,29,0,1,1,0,0
2010-04-01,4f629497,SE Bond,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,27,0,0,0,0,False,False,1,26,24,28,0,0,0,0,0
2010-04-01,fd835ab3,DJ Hussey,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,44,31,27,1,2,True,False,0,0,0,0,0,0,1,0,0
2010-04-02,8fd1a8f5,DW Steyn,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,27,0,0,0,0,False,False,1,25,24,31,0,0,0,0,0
2010-04-02,41eb4a4f,R Vinay Kumar,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,27,0,0,0,0,False,False,1,18,18,24,0,0,0,0,0
2010-04-02,0c2730df,A Kumble,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,35,0,0,0,0,False,False,1,25,25,33,0,1,0,0,0
2010-04-02,e938e1bc,P Kumar,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,0,0,0,0,0,False,False,0,25,24,37,0,0,0,0,0
2010-04-02,39f01cdb,KP Pietersen,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,79,66,44,7,1,False,False,0,6,6,8,0,0,0,0,0
2010-04-02,d0513f63,CL White,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,15,6,3,1,0,False,False,0,0,0,0,0,0,1,0,0
2010-04-02,1c17e270,RV Uthappa,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,33,22,8,1,2,True,False,0,0,0,0,0,0,0,0,1
2010-04-02,ba607b88,V Kohli,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,52,42,26,4,1,True,False,0,0,0,0,0,0,0,0,0
2010-04-02,86dc8f2e,JH Kallis,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,39,9,10,1,0,True,False,1,25,24,45,0,0,1,0,0
2010-04-02,0184dc35,R Dravid,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,8,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0
2010-04-02,6b8eb6e5,S Sreesanth,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,4,0,0,0,0,False,False,0,13,13,14,0,0,0,0,0
2010-04-02,93b4fc78,MK Pandey,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,38,29,25,3,0,False,False,0,0,0,0,0,0,0,0,1
2010-04-02,5afd4539,MS Bisla,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,48,28,26,4,0,True,False,0,0,0,0,0,0,2,0,0
2010-04-02,6b71e6cf,KC Sangakkara,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,57,45,27,8,0,True,False,0,0,0,0,0,0,0,0,0
2010-04-02,7ca5e05d,RS Bopara,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,45,42,33,3,0,False,False,0,0,0,0,0,0,0,0,0
2010-04-02,1c914163,Yuvraj Singh,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,51,36,20,3,2,True,False,0,12,12,14,0,0,0,0,0
2010-04-02,508a1ea7,SE Marsh,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,2,2,9,0,0,True,False,0,0,0,0,0,0,0,0,0
2010-04-02,dd09ff8e,B Lee,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,-3,1,1,0,0,False,False,0,25,24,48,0,0,0,0,0
2010-04-02,98ae73b1,PP Chawla,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,-2,0,0,0,0,False,False,0,12,12,22,0,0,0,0,0
2010-04-02,2049f3a0,SJ Srivastava,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,23,0,0,0,0,False,False,1,12,12,21,0,0,0,0,0
2010-04-02,c18496e1,Bipul Sharma,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,41,0,0,0,0,False,False,1,24,24,26,0,0,0,0,1
2010-04-02,5fa06777,IK Pathan,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2009/10,49,16,5,2,1,True,False,1,20,19,36,0,0,1,0,0
2010-04-03,e1d1b294,HH Gibbs,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,20,17,15,3,0,True,False,0,0,0,0,0,0,0,0,0
2010-04-03,87e562a9,DJ Bravo,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,22,2,8,0,0,True,False,0,12,12,12,0,0,2,0,0
2010-04-03,70d205c9,AT Rayudu,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,85,55,29,6,2,False,False,0,0,0,0,0,0,1,0,1
2010-04-03,626c5379,R Sathish,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2010-04-03,c654af19,R McLaren,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,60,0,0,0,0,False,False,2,24,24,28,0,1,0,0,0
2010-04-03,8b5b6769,Harbhajan Singh,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,54,0,0,0,0,False,False,2,18,18,16,0,0,0,0,0
2010-04-03,91a4a398,Z Khan,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,64,0,0,0,0,False,False,2,12,12,10,0,1,0,0,0
2010-04-03,a12e1d51,SL Malinga,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,37,0,0,0,0,False,False,1,21,20,20,0,1,0,0,0
2010-04-03,2b6e6dec,AC Gilchrist,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,36,19,14,1,1,True,False,0,0,0,0,0,0,0,1,0
2010-04-03,12eddf28,RJ Harris,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,47,13,10,1,0,True,False,1,24,24,40,0,0,1,0,0
2010-04-03,bd77eb62,A Symonds,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,33,21,18,2,0,True,False,0,25,24,32,0,0,1,0,0
2010-04-03,740742ef,RG Sharma,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,11,11,13,0,0,True,False,0,20,18,26,0,0,0,0,0
2010-04-03,6afb26d6,MD Mishra,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,5,5,7,0,0,True,False,0,0,0,0,0,0,0,0,0
2010-04-03,aaa1b522,TL Suman,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,9,11,16,0,0,True,False,0,0,0,0,0,0,0,0,0
2010-04-03,709b0bac,SS Tiwary,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,51,44,35,1,3,True,False,0,0,0,0,0,0,0,0,0
2010-04-03,5d9a1a73,R Sharma,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,41,5,7,1,0,True,False,1,18,18,24,0,1,0,0,0
2010-04-03,d7b3a420,Jaskaran Singh,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,-4,0,2,0,0,False,False,0,13,12,28,0,0,0,0,0
2010-04-03,6c6591ab,PP Ojha,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,95,2,2,0,0,True,False,3,24,24,26,0,1,0,0,0
2010-04-03,de8cce37,VVS Laxman,Deccan Chargers,Mumbai Indians,Brabourne Stadium,2009/10,4,4,7,0,0,False,False,0,0,0,0,0,0,0,0,0
2010-04-03,d2c2b2d5,SR Tendulkar,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,50,35,25,5,0,True,False,0,0,0,0,0,0,1,0,0
2010-04-03,a757b0d8,KA Pollard,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,90,21,10,3,0,True,False,2,27,25,26,0,0,0,0,1
2010-04-03,addfb70e,SW Tait,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,6,0,0,0,0,False,False,0,25,24,44,0,0,1,0,0
2010-04-03,4b57e452,M Vijay,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,163,127,56,8,11,True,False,0,0,0,0,0,0,0,0,0
2010-04-03,0a476045,S Dhawan,Mumbai Indians,Deccan Chargers,Brabourne Stadium,2009/10,23,14,13,1,0,True,False,0,0,0,0,0,0,1,0,0
2010-04-03,1dc12ab9,SK Raina,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,23,13,7,2,0,True,False,0,6,6,8,0,0,1,0,0
2010-04-03,c3d35165,JA Morkel,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,127,62,34,3,5,True,False,2,24,24,56,0,0,0,0,0
2010-04-03,4a8a2e3b,MS Dhoni,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,0,0,1,0,0,True,True,0,0,0,0,0,0,0,0,0
2010-04-03,3576e47e,S Badrinath,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,5,4,1,1,0,False,False,0,0,0,0,0,0,0,0,0
2010-04-03,95a2ea61,S Anirudha,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,16,0,0,0,0,False,False,0,0,0,0,0,0,2,0,0
2010-04-03,4ba44e19,M Muralitharan,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,21,0,0,0,0,False,False,1,25,24,52,0,0,0,0,0
2010-04-03,c8179c68,SB Jakati,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,-4,0,0,0,0,False,False,0,18,18,37,0,0,0,0,0
2010-04-03,45c2196c,DE Bollinger,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,72,0,0,0,0,False,False,2,26,25,15,0,1,1,0,0
2010-04-03,c24a2c5d,S Tyagi,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,-4,0,0,0,0,False,False,0,26,24,45,0,0,0,0,0
2010-04-03,d8699ab7,ML Hayden,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2009/10,45,34,21,5,1,True,False,0,0,0,0,0,0,0,0,0
2010-04-03,890946a0,NV Ojha,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,120,94,55,8,6,False,False,0,0,0,0,0,0,0,0,0
2010-04-03,11df3dc8,MJ Lumb,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,47,37,26,6,1,True,False,0,0,0,0,0,0,0,0,0
2010-04-03,dddca1d6,SB Wagh,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,25,0,0,0,0,False,False,1,6,6,16,0,0,0,0,0
2010-04-03,287686fd,S Narwal,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,16,0,0,0,0,False,False,0,12,12,41,0,0,1,0,1
2010-04-03,c69a7b5c,AS Raut,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,2,2,4,0,0,False,False,0,0,0,0,0,0,0,0,0
